ID,Title,Difficulty,Leetcode Question Link,Tags
1199,Minimum Time to Build Blocks,Hard,https://leetcode.com/problems/minimum-time-to-build-blocks,"Greedy, Priority Queue"
1078,Occurrences After Bigram,Easy,https://leetcode.com/problems/occurrences-after-bigram,"String"
1090,Largest Values From Labels,Medium,https://leetcode.com/problems/largest-values-from-labels,"Greedy, Array"
1272,Remove Interval,Medium,https://leetcode.com/problems/remove-interval,"Array, Sorting"
1289,Minimum Falling Path Sum II,Hard,https://leetcode.com/problems/minimum-falling-path-sum-ii,"Dynamic Programming"
1314,Matrix Block Sum,Medium,https://leetcode.com/problems/matrix-block-sum,"Array, Matrix"
1316,Distinct Echo Substrings,Hard,https://leetcode.com/problems/distinct-echo-substrings,"String, Hashing"
1144,Decrease Elements To Make Array Zigzag,Medium,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag,"Array, Greedy"
1147,Longest Chunked Palindrome Decomposition,Hard,https://leetcode.com/problems/longest-chunked-palindrome-decomposition,"String, Dynamic Programming"
1302,Deepest Leaves Sum,Medium,https://leetcode.com/problems/deepest-leaves-sum,"Tree, Breadth-First Search"
1331,Rank Transform of an Array,Easy,https://leetcode.com/problems/rank-transform-of-an-array,"Array, Sorting"
1184,Distance Between Bus Stops,Easy,https://leetcode.com/problems/distance-between-bus-stops,"Array"
1207,Unique Number of Occurrences,Easy,https://leetcode.com/problems/unique-number-of-occurrences,"Hash Table"
1514,Path with Maximum Probability,Medium,https://leetcode.com/problems/path-with-maximum-probability,"Graph, Priority Queue"
1261,Find Elements in a Contaminated Binary Tree,Medium,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree,"Tree, Depth-First Search"
1346,Check If N and Its Double Exist,Easy,https://leetcode.com/problems/check-if-n-and-its-double-exist,"Array, Hash Table"
1387,Sort Integers by The Power Value,Medium,https://leetcode.com/problems/sort-integers-by-the-power-value,"Dynamic Programming, Sorting"
1388,Pizza With 3n Slices,Hard,https://leetcode.com/problems/pizza-with-3n-slices,"Dynamic Programming, Greedy"
1377,Frog Position After T Seconds,Hard,https://leetcode.com/problems/frog-position-after-t-seconds,"Tree, Depth-First Search, Breadth-First Search, Graph"
1401,Circle and Rectangle Overlapping,Medium,https://leetcode.com/problems/circle-and-rectangle-overlapping,"Geometry, Math"
1392,Longest Happy Prefix,Hard,https://leetcode.com/problems/longest-happy-prefix,"String, Rolling Hash"
1414,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,Medium,https://leetcode.com/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,"Greedy, Math"
1422,Maximum Score After Splitting a String,Easy,https://leetcode.com/problems/maximum-score-after-splitting-a-string,"Greedy, String"
1449,Form Largest Integer With Digits That Add up to Target,Hard,https://leetcode.com/problems/form-largest-integer-with-digits-that-add-up-to-target,"Dynamic Programming"
1441,Build an Array With Stack Operations,Easy,https://leetcode.com/problems/build-an-array-with-stack-operations,"Array, Stack, Simulation"
1461,Check If a String Contains All Binary Codes of Size K,Medium,https://leetcode.com/problems/check-if-a-string-contains-all-binary-codes-of-size-k,"String, Hash Set, Sliding Window"
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,Medium,https://leetcode.com/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,"Hash Set, Sorting"
1471,The k Strongest Values in an Array,Medium,https://leetcode.com/problems/the-k-strongest-values-in-an-array,"Sorting, Two Pointers"
1494,Parallel Courses II,Hard,https://leetcode.com/problems/parallel-courses-ii,"Dynamic Programming, Bit Manipulation, Graph"
1482,Minimum Number of Days to Make m Bouquets,Medium,https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets,"Array, Binary Search, Greedy"
1488,Avoid Flood in The City,Medium,https://leetcode.com/problems/avoid-flood-in-the-city,"Greedy, Hash Map"
1508,Range Sum of Sorted Subarray Sums,Medium,https://leetcode.com/problems/range-sum-of-sorted-subarray-sums,"Array, Sorting, Binary Search"
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,Medium,https://leetcode.com/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,"Array, Greedy"
1499,Max Value of Equation,Hard,https://leetcode.com/problems/max-value-of-equation,"Sliding Window, Priority Queue, Deque"
1503,Last Moment Before All Ants Fall Out of a Plank,Medium,https://leetcode.com/problems/last-moment-before-all-ants-fall-out-of-a-plank,"Math, Simulation"
1525,Number of Good Ways to Split a String,Medium,https://leetcode.com/problems/number-of-good-ways-to-split-a-string,"String, Hash Set"
1526,Minimum Number of Increments on Subarrays to Form a Target Array,Hard,https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array,"Greedy"
1513,Number of Substrings With Only 1s,Medium,https://leetcode.com/problems/number-of-substrings-with-only-1s,"Math, String"
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,Medium,https://leetcode.com/problems/maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,"Greedy, Hash Map"
1506,Find Root of N-Ary Tree,Medium,https://leetcode.com/problems/find-root-of-n-ary-tree,"Tree"
1516,Move Sub-Tree of N-Ary Tree,Hard,https://leetcode.com/problems/move-sub-tree-of-n-ary-tree,"Tree, Depth-First Search"
1544,Make The String Great,Easy,https://leetcode.com/problems/make-the-string-great,"String, Stack"
1538,Guess the Majority in a Hidden Array,Medium,https://leetcode.com/problems/guess-the-majority-in-a-hidden-array,"Array, Interactive"
915,Partition Array into Disjoint Intervals,Medium,https://leetcode.com/problems/partition-array-into-disjoint-intervals,"Array, Greedy"
984,String Without AAA or BBB,Medium,https://leetcode.com/problems/string-without-aaa-or-bbb,"Greedy, String"
1253,Reconstruct a 2-Row Binary Matrix,Medium,https://leetcode.com/problems/reconstruct-a-2-row-binary-matrix,"Greedy, Array"
1073,Adding Two Negabinary Numbers,Medium,https://leetcode.com/problems/adding-two-negabinary-numbers,"Array, Math"
511,Game Play Analysis I,Easy,https://leetcode.com/problems/game-play-analysis-i,"SQL"
512,Game Play Analysis II,Easy,https://leetcode.com/problems/game-play-analysis-ii,"SQL"
534,Game Play Analysis III,Medium,https://leetcode.com/problems/game-play-analysis-iii,"SQL"
1097,Game Play Analysis V,Hard,https://leetcode.com/problems/game-play-analysis-v,"SQL"
696,Count Binary Substrings,Easy,https://leetcode.com/problems/count-binary-substrings,"String, Two Pointers"
1239,Maximum Length of a Concatenated String with Unique Characters,Medium,https://leetcode.com/problems/maximum-length-of-a-concatenated-string-with-unique-characters,"Backtracking"
927,Three Equal Parts,Hard,https://leetcode.com/problems/three-equal-parts,"Greedy, Math"
1323,Maximum 69 Number,Easy,https://leetcode.com/problems/maximum-69-number,"Greedy"
1317,Convert Integer to the Sum of Two No-Zero Integers,Easy,https://leetcode.com/problems/convert-integer-to-the-sum-of-two-no-zero-integers,"Math"
1063,Number of Valid Subarrays,Hard,https://leetcode.com/problems/number-of-valid-subarrays,"Array, Stack"
1355,Activity Participants,Medium,https://leetcode.com/problems/activity-participants,"SQL"
861,Score After Flipping Matrix,Medium,https://leetcode.com/problems/score-after-flipping-matrix,"Greedy, Matrix"
563,Binary Tree Tilt,Easy,https://leetcode.com/problems/binary-tree-tilt,"Tree, Depth-First Search"
985,Sum of Even Numbers After Queries,Easy,https://leetcode.com/problems/sum-of-even-numbers-after-queries,"Array"
1124,Longest Well-Performing Interval,Medium,https://leetcode.com/problems/longest-well-performing-interval,"Array, Stack, Prefix Sum"
1540,Can Convert String in K Moves,Medium,https://leetcode.com/problems/can-convert-string-in-k-moves,"String"
754,Reach a Number,Medium,https://leetcode.com/problems/reach-a-number,"Math, Binary Search"
598,Range Addition II,Easy,https://leetcode.com/problems/range-addition-ii,"Array, Math"
874,Walking Robot Simulation,Easy,https://leetcode.com/problems/walking-robot-simulation,"Array, Simulation"
1210,Minimum Moves to Reach Target with Rotations,Hard,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations,"Breadth-First Search, Matrix"
1042,Flower Planting With No Adjacent,Easy,https://leetcode.com/problems/flower-planting-with-no-adjacent,"Graph, Greedy"
170,Two Sum III - Data structure design,Easy,https://leetcode.com/problems/two-sum-iii-data-structure-design,"Hash Map, Design"
744,Find Smallest Letter Greater Than Target,Easy,https://leetcode.com/problems/find-smallest-letter-greater-than-target,"Binary Search"
1148,Article Views I,Easy,https://leetcode.com/problems/article-views-i,"SQL"
245,Shortest Word Distance III,Medium,https://leetcode.com/problems/shortest-word-distance-iii,"Array, Two Pointers"
633,Sum of Square Numbers,Easy,https://leetcode.com/problems/sum-of-square-numbers,"Math, Two Pointers"
1107,New Users Daily Count,Medium,https://leetcode.com/problems/new-users-daily-count,"SQL"
1127,User Purchase Platform,Hard,https://leetcode.com/problems/user-purchase-platform,"SQL"
1149,Article Views II,Medium,https://leetcode.com/problems/article-views-ii,"SQL"
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,Medium,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,"Array, Sliding Window"
575,Distribute Candies,Easy,https://leetcode.com/problems/distribute-candies,"Hash Set"
1336,Number of Transactions per Visit,Hard,https://leetcode.com/problems/number-of-transactions-per-visit,"SQL"
255,Verify Preorder Sequence in Binary Search Tree,Medium,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree,"Stack, Tree"
500,Keyboard Row,Easy,https://leetcode.com/problems/keyboard-row,"Array, String"
566,Reshape the Matrix,Easy,https://leetcode.com/problems/reshape-the-matrix,"Array"
1222,Queens That Can Attack the King,Medium,https://leetcode.com/problems/queens-that-can-attack-the-king,"Array, Matrix, Simulation"
1246,Palindrome Removal,Hard,https://leetcode.com/problems/palindrome-removal,"Dynamic Programming"
1156,Swap For Longest Repeated Character Substring,Medium,https://leetcode.com/problems/swap-for-longest-repeated-character-substring,"Two Pointers, Sliding Window"
1185,Day of the Week,Easy,https://leetcode.com/problems/day-of-the-week,"Math"
431,Encode N-ary Tree to Binary Tree,Hard,https://leetcode.com/problems/encode-n-ary-tree-to-binary-tree,"Tree"
1381,Design a Stack With Increment Operation,Medium,https://leetcode.com/problems/design-a-stack-with-increment-operation,"Stack, Design"
612,Shortest Distance in a Plane,Medium,https://leetcode.com/problems/shortest-distance-in-a-plane,"SQL"
1386,Cinema Seat Allocation,Medium,https://leetcode.com/problems/cinema-seat-allocation,"Greedy, Sorting"
1324,Print Words Vertically,Medium,https://leetcode.com/problems/print-words-vertically,"String"
1092,Shortest Common Supersequence,Hard,https://leetcode.com/problems/shortest-common-supersequence,"Dynamic Programming"
672,Bulb Switcher II,Medium,https://leetcode.com/problems/bulb-switcher-ii,"Math, Bit Manipulation"
972,Equal Rational Numbers,Hard,https://leetcode.com/problems/equal-rational-numbers,"Math"
1006,Clumsy Factorial,Medium,https://leetcode.com/problems/clumsy-factorial,"Math, Simulation"
1093,Statistics from a Large Sample,Medium,https://leetcode.com/problems/statistics-from-a-large-sample,"Array"
1273,Delete Tree Nodes,Medium,https://leetcode.com/problems/delete-tree-nodes,"Tree, Depth-First Search"
1285,Find the Start and End Number of Continuous Ranges,Medium,https://leetcode.com/problems/find-the-start-and-end-number-of-continuous-ranges,"Array"
1306,Jump Game III,Medium,https://leetcode.com/problems/jump-game-iii,"Depth-First Search, Breadth-First Search"
1318,Minimum Flips to Make a OR b Equal to c,Medium,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c,"Bit Manipulation"
1371,Find the Longest Substring Containing Vowels in Even Counts,Medium,https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts,"Bit Manipulation, String"
1369,Get the Second Most Recent Activity,Hard,https://leetcode.com/problems/get-the-second-most-recent-activity,"SQL"
1394,Find Lucky Integer in an Array,Easy,https://leetcode.com/problems/find-lucky-integer-in-an-array,"Array"
1415,The k-th Lexicographical String of All Happy Strings of Length n,Medium,https://leetcode.com/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,"Backtracking"
1417,Reformat The String,Easy,https://leetcode.com/problems/reformat-the-string,"String"
1448,Count Good Nodes in Binary Tree,Medium,https://leetcode.com/problems/count-good-nodes-in-binary-tree,"Tree, Depth-First Search"
1458,Max Dot Product of Two Subsequences,Hard,https://leetcode.com/problems/max-dot-product-of-two-subsequences,"Dynamic Programming"
1469,Find All The Lonely Nodes,Easy,https://leetcode.com/problems/find-all-the-lonely-nodes,"Tree"
1510,Stone Game IV,Hard,https://leetcode.com/problems/stone-game-iv,"Dynamic Programming, Math"
1474,Delete N Nodes After M Nodes of a Linked List,Easy,https://leetcode.com/problems/delete-n-nodes-after-m-nodes-of-a-linked-list,"Linked List"
1523,Count Odd Numbers in an Interval Range,Easy,https://leetcode.com/problems/count-odd-numbers-in-an-interval-range,"Math"
1518,Water Bottles,Easy,https://leetcode.com/problems/water-bottles,"Greedy, Simulation"
1539,Kth Missing Positive Number,Easy,https://leetcode.com/problems/kth-missing-positive-number,"Array, Binary Search"
1227,Airplane Seat Assignment Probability,Medium,https://leetcode.com/problems/airplane-seat-assignment-probability,"Math, Dynamic Programming"
1217,Play with Chips,Easy,https://leetcode.com/problems/play-with-chips,"Math"
880,Decoded String at Index,Medium,https://leetcode.com/problems/decoded-string-at-index,"Stack, String"
664,Strange Printer,Hard,https://leetcode.com/problems/strange-printer,"Dynamic Programming"
577,Employee Bonus,Easy,https://leetcode.com/problems/employee-bonus,"SQL"
1491,Average Salary Excluding the Minimum and Maximum Salary,Easy,https://leetcode.com/problems/average-salary-excluding-the-minimum-and-maximum-salary,"Array"
1052,Grumpy Bookstore Owner,Medium,https://leetcode.com/problems/grumpy-bookstore-owner,"Sliding Window"
1212,Team Scores in Football Tournament,Medium,https://leetcode.com/problems/team-scores-in-football-tournament,"SQL"
599,Minimum Index Sum of Two Lists,Easy,https://leetcode.com/problems/minimum-index-sum-of-two-lists,"Hash Map"
1380,Lucky Numbers in a Matrix,Easy,https://leetcode.com/problems/lucky-numbers-in-a-matrix,"Array, Matrix"
1410,HTML Entity Parser,Medium,https://leetcode.com/problems/html-entity-parser,"String, Stack"
1232,Check If It Is a Straight Line,Easy,https://leetcode.com/problems/check-if-it-is-a-straight-line,"Geometry, Math"
1473,Paint House III,Hard,https://leetcode.com/problems/paint-house-iii,"Dynamic Programming"
1497,Check If Array Pairs Are Divisible by k,Medium,https://leetcode.com/problems/check-if-array-pairs-are-divisible-by-k,"Hash Map, Math"
571,Find Median Given Frequency of Numbers,Hard,https://leetcode.com/problems/find-median-given-frequency-of-numbers,"Sorting, Math"
600,Non-negative Integers without Consecutive Ones,Hard,https://leetcode.com/problems/non-negative-integers-without-consecutive-ones,"Dynamic Programming"
1294,Weather Type in Each Country,Easy,https://leetcode.com/problems/weather-type-in-each-country,"SQL"
1321,Restaurant Growth,Medium,https://leetcode.com/problems/restaurant-growth,"SQL"
1378,Replace Employee ID With The Unique Identifier,Easy,https://leetcode.com/problems/replace-employee-id-with-the-unique-identifier,"SQL"
1407,Top Travellers,Easy,https://leetcode.com/problems/top-travellers,"SQL"
1440,Evaluate Boolean Expression,Medium,https://leetcode.com/problems/evaluate-boolean-expression,"String"
786,K-th Smallest Prime Fraction,Hard,https://leetcode.com/problems/k-th-smallest-prime-fraction,"Heap, Binary Search"
1159,Market Analysis II,Hard,https://leetcode.com/problems/market-analysis-ii,"SQL"
1158,Market Analysis I,Medium,https://leetcode.com/problems/market-analysis-i,"SQL"
1183,Maximum Number of Ones,Hard,https://leetcode.com/problems/maximum-number-of-ones,"Greedy, Dynamic Programming"
1309,Decrypt String from Alphabet to Integer Mapping,Easy,https://leetcode.com/problems/decrypt-string-from-alphabet-to-integer-mapping,"String"
1329,Sort the Matrix Diagonally,Medium,https://leetcode.com/problems/sort-the-matrix-diagonally,"Matrix, Sorting"
923,3Sum With Multiplicity,Medium,https://leetcode.com/problems/3sum-with-multiplicity,"Array, Two Pointers"
1256,Encode Number,Medium,https://leetcode.com/problems/encode-number,"Math"
1295,Find Numbers with Even Number of Digits,Easy,https://leetcode.com/problems/find-numbers-with-even-number-of-digits,"Array"
1354,Construct Target Array With Multiple Sums,Hard,https://leetcode.com/problems/construct-target-array-with-multiple-sums,"Heap, Greedy"
495,Teemo Attacking,Medium,https://leetcode.com/problems/teemo-attacking,"Array, Simulation"
1391,Check if There is a Valid Path in a Grid,Medium,https://leetcode.com/problems/check-if-there-is-a-valid-path-in-a-grid,"Graph, Union Find"
1393,Capital Gain/Loss,Medium,https://leetcode.com/problems/capital-gainloss,"SQL"
1282,Group the People Given the Group Size They Belong To,Medium,https://leetcode.com/problems/group-the-people-given-the-group-size-they-belong-to,"Hash Map"
1280,Students and Examinations,Easy,https://leetcode.com/problems/students-and-examinations,"SQL"
1364,Number of Trusted Contacts of a Customer,Medium,https://leetcode.com/problems/number-of-trusted-contacts-of-a-customer,"SQL"
1150,Check If a Number Is Majority Element in a Sorted Array,Easy,https://leetcode.com/problems/check-if-a-number-is-majority-element-in-a-sorted-array,"Binary Search"
1301,Number of Paths with Max Score,Hard,https://leetcode.com/problems/number-of-paths-with-max-score,"Dynamic Programming, Graph"
1464,Maximum Product of Two Elements in an Array,Easy,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,"Array"
1519,Number of Nodes in the Sub-Tree With the Same Label,Medium,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label,"Tree, Depth-First Search"
891,Sum of Subsequence Widths,Hard,https://leetcode.com/problems/sum-of-subsequence-widths,"Math, Sorting"
1349,Maximum Students Taking Exam,Hard,https://leetcode.com/problems/maximum-students-taking-exam,"Dynamic Programming, Bit Manipulation"
1341,Movie Rating,Medium,https://leetcode.com/problems/movie-rating,"SQL"
439,Ternary Expression Parser,Medium,https://leetcode.com/problems/ternary-expression-parser,"String, Stack"
964,Least Operators to Express Number,Hard,https://leetcode.com/problems/least-operators-to-express-number,"Dynamic Programming"
999,Available Captures for Rook,Easy,https://leetcode.com/problems/available-captures-for-rook,"Array, Simulation"
573,Squirrel Simulation,Medium,https://leetcode.com/problems/squirrel-simulation,"Greedy, Math"
990,Satisfiability of Equality Equations,Medium,https://leetcode.com/problems/satisfiability-of-equality-equations,"Graph, Union Find"
625,Minimum Factorization,Medium,https://leetcode.com/problems/minimum-factorization,"Math, Greedy"
1189,Maximum Number of Balloons,Easy,https://leetcode.com/problems/maximum-number-of-balloons,"Hash Map, String"
1208,Get Equal Substrings Within Budget,Medium,https://leetcode.com/problems/get-equal-substrings-within-budget,"Sliding Window"
712,Minimum ASCII Delete Sum for Two Strings,Medium,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings,"Dynamic Programming"
1534,Count Good Triplets,Easy,https://leetcode.com/problems/count-good-triplets,"Array"
1507,Reformat Date,Easy,https://leetcode.com/problems/reformat-date,"String, Parsing"
1230,Toss Strange Coins,Medium,https://leetcode.com/problems/toss-strange-coins,"Dynamic Programming, Probability"
1435,Create a Session Bar Chart,Easy,https://leetcode.com/problems/create-a-session-bar-chart,"SQL"
1500,Design a File Sharing System,Medium,https://leetcode.com/problems/design-a-file-sharing-system,"Design, Hash Map"
608,Tree Node,Medium,https://leetcode.com/problems/tree-node,"SQL"
585,Investments in 2016,Medium,https://leetcode.com/problems/investments-in-2016,"SQL"
831,Masking Personal Information,Medium,https://leetcode.com/problems/masking-personal-information,"String"
580,Count Student Number in Departments,Medium,https://leetcode.com/problems/count-student-number-in-departments,"SQL"
1348,Tweet Counts Per Frequency,Medium,https://leetcode.com/problems/tweet-counts-per-frequency,"Design, Hash Map"
1459,Rectangles Area,Medium,https://leetcode.com/problems/rectangles-area,"Geometry, Math"
342,Power of Four,Easy,https://leetcode.com/problems/power-of-four,"Math"
1186,Maximum Subarray Sum with One Deletion,Medium,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion,"Dynamic Programming"
959,Regions Cut By Slashes,Medium,https://leetcode.com/problems/regions-cut-by-slashes,"Union Find, Graph"
1171,Remove Zero Sum Consecutive Nodes from Linked List,Medium,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list,"Linked List, Prefix Sum"
648,Replace Words,Medium,https://leetcode.com/problems/replace-words,"Trie, Hash Map"
1385,Find the Distance Value Between Two Arrays,Easy,https://leetcode.com/problems/find-the-distance-value-between-two-arrays,"Array, Two Pointers"
1064,Fixed Point,Easy,https://leetcode.com/problems/fixed-point,"Binary Search"
1039,Minimum Score Triangulation of Polygon,Medium,https://leetcode.com/problems/minimum-score-triangulation-of-polygon,"Dynamic Programming, Geometry"
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Medium,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,"Graph, Dijkstra's Algorithm"
1400,Construct K Palindrome Strings,Medium,https://leetcode.com/problems/construct-k-palindrome-strings,"Greedy, Hash Map"
1462,Course Schedule IV,Medium,https://leetcode.com/problems/course-schedule-iv,"Graph, Topological Sort"
1437,Check If All 1's Are at Least Length K Places Away,Medium,https://leetcode.com/problems/check-if-all-1s-are-at-least-length-k-places-away,"Array"
649,Dota2 Senate,Medium,https://leetcode.com/problems/dota2-senate,"Greedy, Queue"
1271,Hexspeak,Easy,https://leetcode.com/problems/hexspeak,"String, Math"
1243,Array Transformation,Easy,https://leetcode.com/problems/array-transformation,"Array"
1180,Count Substrings with Only One Distinct Letter,Easy,https://leetcode.com/problems/count-substrings-with-only-one-distinct-letter,"String"
1196,How Many Apples Can You Put into the Basket,Easy,https://leetcode.com/problems/how-many-apples-can-you-put-into-the-basket,"Greedy"
1353,Maximum Number of Events That Can Be Attended,Medium,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended,"Greedy, Sorting"
1389,Create Target Array in the Given Order,Easy,https://leetcode.com/problems/create-target-array-in-the-given-order,"Array, Simulation"
1238,Circular Permutation in Binary Representation,Medium,https://leetcode.com/problems/circular-permutation-in-binary-representation,"Bit Manipulation"
1204,Last Person to Fit in the Elevator,Medium,https://leetcode.com/problems/last-person-to-fit-in-the-elevator,"Simulation"
1194,Tournament Winners,Hard,https://leetcode.com/problems/tournament-winners,"SQL"
1014,Best Sightseeing Pair,Medium,https://leetcode.com/problems/best-sightseeing-pair,"Array, Greedy"
1193,Monthly Transactions I,Medium,https://leetcode.com/problems/monthly-transactions-i,"SQL"
781,Rabbits in Forest,Medium,https://leetcode.com/problems/rabbits-in-forest,"Greedy"
1205,Monthly Transactions II,Medium,https://leetcode.com/problems/monthly-transactions-ii,"SQL"
629,K Inverse Pairs Array,Hard,https://leetcode.com/problems/k-inverse-pairs-array,"Dynamic Programming"
624,Maximum Distance in Arrays,Easy,https://leetcode.com/problems/maximum-distance-in-arrays,"Array"
693,Binary Number with Alternating Bits,Easy,https://leetcode.com/problems/binary-number-with-alternating-bits,"Bit Manipulation"
1030,Matrix Cells in Distance Order,Easy,https://leetcode.com/problems/matrix-cells-in-distance-order,"Breadth-First Search, Sorting"
1493,Longest Subarray of 1's After Deleting One Element,Medium,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element,"Array"
1126,Active Businesses,Medium,https://leetcode.com/problems/active-businesses,"SQL"
1333,Filter Restaurants by Vegan-Friendly & Price and Distance,Medium,https://leetcode.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance,"Sorting, Greedy"
1436,Destination City,Easy,https://leetcode.com/problems/destination-city,"Graph, Hash Map"
1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,Easy,https://leetcode.com/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,"String"
1154,Day of the Year,Easy,https://leetcode.com/problems/day-of-the-year,"Date"
